0001001EM1_201407.csv,1,BT3801(002L)01.00.00,,‰ñ˜H1R,‰ñ˜H1T,‰ñ˜H2R,‰ñ˜H2T,‰ñ˜H3R,‰ñ˜H3T,‰ñ˜H4R,‰ñ˜H4T,‰ñ˜H5R,‰ñ˜H5T,‰ñ˜H6R,‰ñ˜H6T,‰ñ˜H7R,‰ñ˜H7T,‰ñ˜H8R,‰ñ˜H8T,‰ñ˜H9R,‰ñ˜H9T,‰ñ˜H10R,‰ñ˜H10T,‰ñ˜H11R,‰ñ˜H11T,‰ñ˜H12R,‰ñ˜H12T,‰ñ˜H13R,‰ñ˜H13T,‰ñ˜H14R,‰ñ˜H14T,‰ñ˜H15R,‰ñ˜H15T,‰ñ˜H16R,‰ñ˜H16T
2014, 7,23, 2,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23, 3,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23, 4,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23, 5,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23, 6,   0.53,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23, 7,   2.07,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23, 8,   3.84,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23, 9,   5.02,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,10,   5.56,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,11,   3.06,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,12,   4.71,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,13,   6.75,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,14,   5.67,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,15,   5.70,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,16,   5.13,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,17,   2.61,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,18,   0.61,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,19,   0.13,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,20,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,21,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,22,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,23,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,23,24,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24, 1,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24, 2,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24, 3,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24, 4,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24, 5,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24, 6,   0.19,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24, 7,   1.63,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24, 8,   5.52,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24, 9,   4.36,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,10,   5.94,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,11,   5.59,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,12,   5.16,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,13,   5.09,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,14,   4.89,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,15,   5.85,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,16,   4.59,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,17,   2.87,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,18,   0.90,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,19,   0.13,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,20,   0.01,   0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,21,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,22,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,23,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,24,24,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25, 1,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25, 2,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25, 3,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25, 4,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25, 5,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25, 6,   0.30,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25, 7,   2.18,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25, 8,   5.61,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25, 9,   6.74,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,10,   7.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,11,   7.10,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,12,   7.07,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,13,   6.94,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,14,   6.83,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,15,   6.24,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,16,   5.31,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,17,   2.91,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,18,   0.72,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,19,   0.10,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,20,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,21,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,22,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,23,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,25,24,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26, 1,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26, 2,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26, 3,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26, 4,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26, 5,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26, 6,   0.33,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26, 7,   3.04,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26, 8,   5.74,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26, 9,   6.86,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,10,   7.05,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,11,   7.10,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,12,   7.09,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,13,   7.09,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,14,   7.02,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,15,   6.78,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,16,   5.50,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,17,   3.05,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,18,   0.85,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,19,   0.14,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,20,   0.01,   0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,21,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,22,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,23,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,26,24,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27, 1,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27, 2,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27, 3,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27, 4,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27, 5,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27, 6,   0.21,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27, 7,   2.71,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27, 8,   5.31,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27, 9,   6.08,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,10,   4.95,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,11,   5.68,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,12,   4.49,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,13,   3.13,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,14,   3.74,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,15,   4.83,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,16,   4.47,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,17,   2.19,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,18,   1.10,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,19,   0.19,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,20,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,21,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,22,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,23,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,27,24,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28, 1,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28, 2,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28, 3,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28, 4,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28, 5,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28, 6,   0.44,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28, 7,   2.06,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28, 8,   5.30,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28, 9,   5.20,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,10,   6.20,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,11,   7.12,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,12,   6.61,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,13,   6.82,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,14,   6.37,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,15,   6.26,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,16,   5.26,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,17,   2.78,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,18,   1.09,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,19,   0.22,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,20,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,21,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,22,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,23,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,28,24,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29, 1,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29, 2,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29, 3,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29, 4,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29, 5,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29, 6,   0.36,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29, 7,   2.60,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29, 8,   3.93,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29, 9,   5.92,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,10,   6.49,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,11,   6.13,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,12,   5.61,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,13,   4.94,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,14,   5.57,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,15,   5.68,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,16,   4.21,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,17,   2.11,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,18,   1.28,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,19,   0.14,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,20,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,21,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,22,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,23,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,29,24,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30, 1,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30, 2,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30, 3,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30, 4,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30, 5,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30, 6,   0.30,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30, 7,   2.93,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30, 8,   5.59,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30, 9,   6.78,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,10,   4.48,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,11,   5.27,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,12,   3.86,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,13,   4.37,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,14,   2.86,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,15,   0.95,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,16,   0.34,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,17,   0.65,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,18,   0.53,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,19,   0.26,   0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,20,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,21,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,22,   0.01,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,23,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,30,24,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31, 1,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31, 2,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31, 3,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31, 4,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31, 5,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31, 6,   0.44,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31, 7,   3.04,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31, 8,   4.43,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31, 9,   4.36,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,10,   6.65,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,11,   6.74,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,12,   4.18,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,13,   4.63,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,14,   6.23,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,15,   3.89,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,16,   4.90,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,17,   1.35,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,18,   0.74,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,19,   0.09,   0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,20,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,21,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,22,   0.00,   0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,23,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014, 7,31,24,       ,       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
